CustomerID,Gender,Age,City,MembershipType,TotalSpend,ItemsPurchased,AverageRating,DiscountApplied,DaysSinceLastPurchase,SatisfactionLevel
314,Male,64,Nobleborough,Gold,87.79312205,4,3.944213225,FALSE,5,Satisfied
315,Male,57,Port Sharonfort,Gold,378.7039446,16,4.85277455,FALSE,284,Satisfied
316,Female,48,New Stephaniemouth,Gold,3692.341721,6,3.468667631,TRUE,126,Satisfied
317,Female,24,Tracyhaven,Bronze,605.0036089,2,3.437406344,TRUE,137,Unsatisfied
318,Female,59,Davidfurt,Gold,4845.165502,5,4.349992435,TRUE,12,Satisfied
319,Female,38,Glennfort,Bronze,4910.78289,19,1.573179704,TRUE,13,Unsatisfied
320,Female,79,South Emily,Bronze,4553.60516,7,1.137468392,FALSE,138,Unsatisfied
321,Female,26,Gloverside,Gold,4676.33606,19,2.523360445,TRUE,39,Unsatisfied
322,Female,77,East Penny,Silver,4927.575686,4,1.810261224,FALSE,259,Neutral
323,Female,30,Port Chelsea,Silver,695.9069484,12,2.147849294,TRUE,166,Unsatisfied
324,Male,56,South Tonya,Bronze,2277.77411,3,4.438144894,TRUE,120,Unsatisfied
325,Female,57,Jordanport,Bronze,2784.102165,3,4.325775113,TRUE,127,Unsatisfied
326,Female,68,Lake Lindsay,Silver,1284.665331,8,4.986280768,FALSE,184,Neutral
327,Male,68,Mosleyshire,Gold,2944.497818,15,1.1896144,TRUE,190,Satisfied
328,Female,22,West Kenneth,Silver,4714.924359,15,3.494569676,FALSE,172,Neutral
329,Female,58,Joshuamouth,Bronze,4908.471464,19,4.635460631,FALSE,120,Neutral
330,Female,66,Lake Gary,Gold,930.9574678,14,4.137964397,FALSE,170,Satisfied
331,Female,64,Joseberg,Silver,3237.663434,3,3.984413647,FALSE,327,Neutral
332,Female,20,Milesport,Gold,2590.067014,19,2.821726578,TRUE,63,Neutral
333,Female,56,Port Derrickberg,Bronze,1969.908824,19,1.005346273,TRUE,249,Neutral
334,Male,44,West Christopher,Gold,4004.838217,3,3.565623257,FALSE,245,Satisfied
335,Female,23,Clarkeberg,Bronze,853.8960444,15,1.870699291,FALSE,336,Satisfied
336,Male,56,South Karenport,Bronze,2503.870586,9,4.168315791,TRUE,78,Unsatisfied
337,Female,36,West Karenland,Bronze,921.6232993,19,3.229288962,TRUE,340,Neutral
338,Female,20,Mirandaport,Bronze,651.478115,10,4.311505736,FALSE,40,Neutral
339,Female,46,Brandontown,Silver,4362.137799,7,1.732584413,FALSE,79,Neutral
340,Male,76,South Cynthia,Gold,4529.947839,2,3.391636758,FALSE,10,Neutral
341,Female,60,Port Ryanstad,Gold,2392.481381,16,2.029524711,TRUE,331,Satisfied
342,Female,71,Lake Savannah,Gold,983.0792828,8,4.623532266,FALSE,12,Neutral
343,Female,56,Hollowayborough,Bronze,2228.436139,4,4.859022285,FALSE,295,Neutral
344,Male,39,Hicksberg,Gold,3920.795631,12,1.832226938,FALSE,91,Satisfied
345,Male,66,Butlerhaven,Bronze,1357.92,3,3.6285034,TRUE,10,Neutral
346,Male,39,Bellburgh,Silver,1187.437733,1,2.622962824,FALSE,165,Satisfied
347,Male,53,Rossport,Silver,1440.785916,13,2.007884791,TRUE,152,Neutral
348,Male,79,North Karentown,Bronze,4523.139109,15,3.247821806,TRUE,77,Unsatisfied
349,Male,49,East Yolandaport,Silver,1004.149876,19,4.831633119,TRUE,204,Neutral
350,Female,74,New Johnny,Bronze,4271.828445,5,1.37909893,TRUE,74,Neutral
351,Male,18,Lauraborough,Silver,3612.91517,15,2.656977758,FALSE,56,Satisfied
352,Male,18,Harrismouth,Bronze,3407.201571,1,2.717255199,TRUE,142,Satisfied
353,Female,39,Port Ianchester,Silver,3496.571772,13,1.500737148,FALSE,169,Satisfied
354,Female,24,Perkinsport,Gold,4188.797328,5,1.376242475,TRUE,313,Satisfied
355,Female,44,Port Douglastown,Bronze,4344.285578,3,3.870359503,FALSE,25,Neutral
356,Female,49,West Tanner,Silver,2476.479201,12,2.516563614,FALSE,231,Unsatisfied
357,Male,24,Lake Christine,Gold,1544.806458,2,3.880540632,TRUE,338,Unsatisfied
358,Male,20,Thomasfurt,Gold,4674.346624,3,3.476816475,FALSE,168,Neutral
359,Female,65,Antoniostad,Bronze,1312.351485,1,2.721712078,TRUE,139,Unsatisfied
360,Male,31,West Christinachester,Bronze,1851.948343,2,1.447129943,TRUE,316,Unsatisfied
361,Female,41,New Rebekahfort,Gold,1250.384362,9,4.735647402,TRUE,83,Satisfied
362,Female,43,East Kristina,Bronze,3857.104659,8,1.327161873,FALSE,357,Neutral
363,Female,65,Kiaraburgh,Bronze,3787.762594,5,3.360352557,TRUE,5,Neutral
364,Male,75,West Sharon,Bronze,3298.876304,14,1.650645703,FALSE,340,Unsatisfied
365,Male,37,North Amyfurt,Gold,2885.329447,19,1.130108918,FALSE,294,Neutral
366,Male,25,Powellton,Gold,4682.198073,13,3.3575049,FALSE,168,Neutral
367,Male,58,East Sherrybury,Bronze,2319.677265,1,4.187664243,FALSE,18,Neutral
368,Female,25,South Stephanietown,Silver,4461.67217,8,4.742168777,FALSE,329,Satisfied
369,Male,42,West Garrettmouth,Bronze,953.3704067,11,4.491017253,FALSE,291,Unsatisfied
370,Female,32,Lake Natalieport,Gold,3530.307043,14,4.915762392,TRUE,347,Neutral
371,Male,34,Masonton,Gold,4055.058551,11,1.480069028,TRUE,144,Neutral
372,Female,26,Georgeville,Gold,1534.457785,10,4.8850265,FALSE,74,Neutral
373,Female,45,North Logan,Gold,1201.196786,11,3.558677903,TRUE,198,Unsatisfied
374,Female,45,New Randybury,Bronze,3213.614572,11,3.297495227,FALSE,116,Unsatisfied
375,Male,38,Robertside,Silver,647.7596202,4,2.613414632,TRUE,306,Neutral
376,Female,48,Rachelland,Silver,1736.062058,1,2.732968392,FALSE,63,Satisfied
377,Female,40,Lanemouth,Gold,2122.087627,5,2.540184443,TRUE,106,Unsatisfied
378,Male,75,Josephbury,Silver,2858.073216,17,4.176042836,FALSE,278,Neutral
379,Male,64,Kellyfort,Gold,462.9153093,13,1.649800125,FALSE,109,Unsatisfied
380,Female,52,Smithmouth,Gold,271.9127425,2,1.572453552,TRUE,166,Satisfied
381,Male,71,Port Justin,Silver,3890.542504,10,4.111020629,TRUE,242,Unsatisfied
382,Male,62,Port Erica,Bronze,1897.985271,10,3.530808403,TRUE,29,Unsatisfied
383,Female,56,East Danielborough,Bronze,4937.087772,14,2.692653714,TRUE,143,Satisfied
384,Male,61,East Taylorview,Gold,1711.243139,5,1.012923361,FALSE,53,Satisfied
385,Male,50,Andrewburgh,Gold,3690.593281,17,2.484131385,TRUE,56,Unsatisfied
386,Female,51,Lake Jeffrey,Bronze,696.1491266,1,4.283796583,TRUE,236,Neutral
387,Male,37,Amandaview,Gold,4818.083346,14,1.394741776,TRUE,353,Satisfied
388,Female,45,East Samanthaview,Bronze,825.3079872,17,1.683371946,TRUE,274,Unsatisfied
389,Male,75,Johnview,Bronze,667.4794108,4,3.916423262,TRUE,218,Neutral
390,Male,47,South Brian,Gold,4960.241165,11,1.184798582,FALSE,223,Neutral
391,Male,65,Annettechester,Bronze,125.9353151,11,2.690869316,TRUE,187,Neutral
392,Female,57,East Danielleberg,Gold,3026.337231,9,4.183198776,FALSE,154,Unsatisfied
393,Female,65,Anneberg,Gold,2134.030433,17,1.008894078,TRUE,339,Unsatisfied
394,Male,75,Parkermouth,Silver,4609.802872,14,1.718849242,FALSE,222,Neutral
395,Female,41,West Cynthiaport,Bronze,200.2794646,7,1.830675872,FALSE,264,Satisfied
396,Male,77,Port John,Bronze,3184.385367,5,2.492407666,TRUE,40,Satisfied
397,Female,66,Sandovalberg,Silver,2115.432089,1,2.930058882,FALSE,193,Unsatisfied
398,Female,48,Hallburgh,Gold,4708.721205,3,3.890198422,TRUE,364,Unsatisfied
399,Female,28,South Tyler,Silver,942.146187,1,4.634054829,TRUE,60,Unsatisfied
400,Male,62,Lake Brian,Silver,3300.331499,16,4.869482903,TRUE,229,Unsatisfied
401,Female,46,Port Heather,Gold,706.3877232,8,4.025662741,TRUE,3,Unsatisfied
402,Female,68,Matthewbury,Silver,916.8954378,14,3.341010639,FALSE,265,Unsatisfied
403,Male,36,Clarkfurt,Silver,919.6069292,19,4.272177316,FALSE,234,Neutral
404,Male,77,Stanleyborough,Gold,1304.876099,11,1.133452603,FALSE,273,Satisfied
405,Female,27,Edwardton,Silver,2181.489454,18,1.049535865,TRUE,118,Neutral
406,Female,76,Manningberg,Bronze,1150.835003,1,4.434008143,FALSE,353,Unsatisfied
407,Female,43,Karenborough,Bronze,2788.758231,18,2.154033866,FALSE,224,Satisfied
408,Female,22,South Melissa,Gold,1403.39846,17,1.703044686,FALSE,184,Neutral
409,Female,32,East Brandonview,Silver,4283.617335,18,4.003766428,FALSE,68,Neutral
410,Female,72,Hoovermouth,Bronze,1429.567924,9,4.173979923,TRUE,352,Unsatisfied
411,Female,34,Port Meghanburgh,Silver,223.7007589,11,2.394194413,TRUE,342,Satisfied
412,Male,68,East Sallybury,Bronze,1883.060022,11,1.379023341,FALSE,89,Neutral
413,Female,61,Jamesstad,Silver,3619.38758,1,1.805723075,TRUE,66,Unsatisfied
414,Female,18,North Heather,Bronze,2382.155467,9,3.345070662,TRUE,335,Unsatisfied
415,Female,39,Port Marc,Gold,4409.996253,19,4.020568491,TRUE,260,Neutral
416,Male,79,Patelchester,Silver,4023.93043,12,4.045147891,FALSE,222,Satisfied
417,Female,63,West Jaredborough,Bronze,2159.263449,4,1.134986718,FALSE,234,Satisfied
418,Female,57,South Alexis,Bronze,3023.888464,12,1.50761477,FALSE,35,Satisfied
419,Male,68,Dawsonland,Silver,866.9953818,15,3.418040055,TRUE,204,Satisfied
420,Male,52,Lake Juanhaven,Gold,3854.527303,6,4.947766188,FALSE,296,Neutral
421,Female,48,East Samanthaville,Gold,2230.555895,8,1.004851816,FALSE,49,Satisfied
422,Male,20,Amandaside,Silver,3276.246126,8,1.93556707,TRUE,333,Satisfied
423,Male,31,Markbury,Gold,2032.869842,4,4.300682914,TRUE,249,Satisfied
424,Female,69,South Katherinetown,Bronze,4248.668061,9,1.116938124,TRUE,225,Satisfied
425,Male,77,West Lisashire,Gold,4046.293318,15,2.932702602,TRUE,61,Neutral
426,Male,19,East Susanchester,Silver,3817.179637,17,1.659305536,TRUE,77,Neutral
427,Female,28,Carlborough,Gold,4277.050596,1,1.919312584,FALSE,40,Satisfied
428,Male,59,West Jason,Gold,4536.850601,5,4.180157889,FALSE,359,Satisfied
429,Male,22,Mooreland,Gold,2307.919732,9,2.694832264,TRUE,212,Neutral
430,Male,21,South Justin,Silver,3865.187371,10,2.549201622,FALSE,19,Unsatisfied
431,Female,72,New Nicoleville,Bronze,2094.967277,10,2.985134976,FALSE,22,Unsatisfied
432,Male,22,Gardnerton,Bronze,3255.984201,14,1.470154906,FALSE,173,Unsatisfied
433,Female,56,Brownshire,Bronze,1157.545945,2,3.666014128,TRUE,218,Satisfied
434,Female,64,New David,Silver,4612.574496,8,4.56663293,TRUE,111,Unsatisfied
435,Male,38,East Justin,Silver,3463.731717,19,4.256010998,FALSE,224,Satisfied
436,Female,25,Kyleshire,Silver,3181.107941,19,1.931221905,TRUE,104,Unsatisfied
437,Male,32,West Brendatown,Gold,4877.597776,14,2.937949631,FALSE,193,Satisfied
438,Male,45,Lake Natalie,Silver,4265.653047,2,1.911058909,FALSE,86,Satisfied
439,Female,77,West Kylehaven,Bronze,1332.750926,4,2.768490731,FALSE,151,Satisfied
440,Female,66,East Caitlin,Silver,3960.457447,14,1.532606378,TRUE,87,Unsatisfied
441,Male,33,New Zachary,Gold,815.0964923,16,4.80479045,FALSE,321,Satisfied
442,Male,67,Tiffanyfort,Silver,3361.266196,7,4.277615756,FALSE,349,Neutral
443,Male,26,West Adam,Gold,1682.737012,5,3.183636815,TRUE,140,Neutral
444,Male,56,Lake Craigville,Gold,2568.986566,10,3.169935122,TRUE,247,Unsatisfied
445,Female,22,Pattonburgh,Gold,1093.612486,17,4.864963319,TRUE,299,Neutral
446,Female,54,South Amberton,Silver,338.3214954,14,2.227775503,TRUE,12,Unsatisfied
447,Male,74,Port Kevinfort,Silver,3221.246767,11,3.070162252,FALSE,61,Satisfied
448,Male,67,Johnville,Silver,477.8718365,8,4.851449205,TRUE,129,Unsatisfied
449,Male,47,Osborntown,Gold,1691.68597,11,3.749728508,FALSE,57,Satisfied
450,Male,76,South Crystalview,Gold,3640.057579,2,3.091684606,FALSE,342,Neutral
451,Female,75,South Brendachester,Bronze,1397.639976,12,3.019540159,TRUE,120,Satisfied
452,Male,49,Lake April,Gold,554.9096231,17,1.379531144,FALSE,323,Unsatisfied
453,Male,69,Port Christinebury,Silver,3707.082242,3,3.83477665,TRUE,126,Satisfied
454,Male,77,Floreshaven,Silver,4246.660488,13,2.252396795,FALSE,77,Satisfied
455,Male,79,Mortonfort,Silver,3486.705226,3,4.95725137,TRUE,275,Unsatisfied
456,Female,75,West Mallory,Gold,2544.431897,14,4.020394679,TRUE,225,Unsatisfied
457,Female,32,New Sean,Silver,3104.533211,17,3.11476063,FALSE,73,Satisfied
458,Male,60,New Kimberly,Bronze,2321.417987,7,1.681875124,FALSE,241,Neutral
459,Male,62,Port Stephanie,Bronze,1720.344057,5,1.60167278,FALSE,311,Neutral
460,Female,37,New Brianshire,Bronze,2038.205479,12,1.209185917,TRUE,165,Satisfied
461,Female,52,East Eduardo,Gold,3363.127817,8,2.641276595,TRUE,321,Satisfied
462,Female,78,North Richardchester,Gold,3460.120556,9,4.74783354,FALSE,225,Satisfied
463,Male,78,Hardinview,Bronze,4225.335696,4,4.999066206,FALSE,139,Unsatisfied
464,Male,49,Dawnmouth,Gold,3015.668241,18,4.702450984,FALSE,51,Unsatisfied
465,Male,54,East Brian,Gold,4633.484067,13,3.347495895,TRUE,191,Neutral
466,Female,67,New Victoriafurt,Silver,1079.714621,4,2.142962221,TRUE,15,Unsatisfied
467,Male,34,Lake Jonathan,Silver,815.7604998,16,1.1646351,FALSE,274,Neutral
468,Male,36,Fuentesburgh,Silver,4594.646195,9,2.437523202,TRUE,9,Unsatisfied
469,Male,54,Lake Christian,Gold,1917.328373,13,2.237214435,FALSE,268,Satisfied
470,Male,75,Thomastown,Bronze,3115.061629,15,3.655062172,TRUE,345,Neutral
471,Male,53,North Kristinstad,Silver,1862.272435,3,2.60378061,TRUE,116,Neutral
472,Female,34,Castanedaborough,Gold,2275.096901,11,3.402193137,TRUE,200,Neutral
473,Male,69,Dianaberg,Gold,4734.497923,8,4.662060838,TRUE,353,Unsatisfied
474,Female,59,East Wendyburgh,Gold,3093.750909,5,3.014044788,FALSE,263,Satisfied
475,Male,34,Lake Laurahaven,Bronze,1764.14776,14,1.630015823,FALSE,48,Satisfied
476,Male,79,Tuckertown,Silver,3464.874279,6,4.431437635,FALSE,72,Neutral
477,Male,41,New Alexmouth,Gold,942.6594296,17,2.555309108,FALSE,21,Neutral
478,Male,25,Thomasberg,Gold,1812.987965,17,1.52564144,FALSE,14,Neutral
479,Female,75,Fisherburgh,Bronze,3920.83227,18,2.297566205,TRUE,294,Neutral
480,Male,51,Roseville,Silver,4845.264667,15,3.009974846,FALSE,353,Satisfied
481,Male,21,Annachester,Gold,835.9814158,7,4.226666787,FALSE,101,Satisfied
482,Female,64,Lake Kristy,Gold,2873.523905,13,2.464575554,FALSE,226,Unsatisfied
483,Female,72,Victorchester,Silver,910.4516106,13,3.522734357,TRUE,356,Satisfied
484,Male,24,West Edwin,Silver,1949.922889,16,3.007497299,TRUE,267,Satisfied
485,Female,30,Cynthiashire,Bronze,3050.252369,2,3.140493571,TRUE,268,Unsatisfied
486,Female,58,Connorborough,Silver,3105.64812,1,1.244014482,FALSE,55,Satisfied
487,Female,41,Zamorahaven,Bronze,2199.976506,17,2.264890418,FALSE,188,Neutral
488,Female,33,Nicholsmouth,Gold,3793.092948,15,3.366979887,TRUE,201,Satisfied
489,Male,67,North Donald,Bronze,1308.48577,7,4.335279327,FALSE,41,Unsatisfied
490,Male,53,Pattonchester,Silver,1935.898649,10,2.918106951,TRUE,325,Neutral
491,Male,41,Port Davidview,Gold,3612.452059,16,3.211596334,TRUE,78,Satisfied
492,Male,55,Seanborough,Silver,3940.323769,16,1.762572347,TRUE,25,Unsatisfied
493,Male,34,Ashleyshire,Bronze,2441.879588,3,1.701288856,TRUE,307,Satisfied
494,Male,32,Michaelborough,Bronze,3508.524909,16,2.585068588,TRUE,341,Satisfied
495,Male,59,South Christopherside,Bronze,1968.66168,1,3.22386848,TRUE,241,Satisfied
496,Male,52,Smithchester,Silver,3136.868481,9,3.62086544,FALSE,46,Unsatisfied
497,Male,30,New Laura,Bronze,3354.690802,4,2.718128543,FALSE,89,Satisfied
498,Male,26,Stuartview,Bronze,3591.361796,15,1.258479356,TRUE,218,Satisfied
499,Female,20,South Jason,Bronze,509.4482907,17,3.447669514,TRUE,306,Neutral
500,Female,44,Jacksonville,Gold,298.0917792,16,4.690183303,TRUE,248,Satisfied
501,Male,78,East Deniseland,Bronze,506.0224874,14,4.368787028,FALSE,147,Unsatisfied
502,Female,32,Tinafurt,Gold,634.6954467,1,4.800426132,FALSE,240,Satisfied
503,Female,75,Kingland,Bronze,1363.36705,11,4.467791438,TRUE,283,Unsatisfied
504,Male,74,Huynhberg,Gold,3393.696987,7,4.620162224,FALSE,209,Unsatisfied
505,Female,38,Port Marcusside,Silver,1230.470007,11,3.933362717,TRUE,290,Satisfied
506,Male,68,Port Steven,Silver,2614.910546,19,3.700692557,TRUE,36,Neutral
507,Male,51,South Brittanyhaven,Silver,1385.5395,1,1.248835596,FALSE,203,Neutral
508,Female,20,Hudsonton,Silver,2243.444824,13,3.438230728,TRUE,205,Satisfied
509,Female,77,New Scottchester,Bronze,1916.594185,4,3.086260241,FALSE,13,Unsatisfied
510,Female,56,North Shellyview,Silver,1692.943336,5,3.168941453,FALSE,121,Neutral
511,Male,33,Hernandezview,Silver,2644.733685,1,1.508086212,FALSE,197,Satisfied
512,Male,71,East Jessicaville,Bronze,2773.404836,19,3.331993742,FALSE,94,Satisfied
513,Female,39,South Melvin,Bronze,787.8563992,16,1.22586173,TRUE,203,Satisfied
514,Male,39,Lake Michaelville,Gold,3395.662688,12,1.419988652,TRUE,352,Satisfied
515,Male,78,East Amyberg,Gold,2662.294072,8,3.400085812,TRUE,88,Unsatisfied
516,Female,31,Jesseton,Silver,427.8321363,2,1.922822601,TRUE,267,Unsatisfied
517,Male,77,Royfurt,Bronze,4892.007071,10,4.495541621,TRUE,16,Unsatisfied
518,Male,32,Georgeberg,Gold,2035.649233,2,3.982277798,TRUE,280,Unsatisfied
519,Female,60,South David,Silver,971.3818751,7,2.836042379,FALSE,222,Unsatisfied
520,Male,21,West Gary,Bronze,2751.165331,13,3.006409941,FALSE,199,Neutral
521,Female,59,Rosalesside,Silver,4637.286228,12,3.596803746,FALSE,165,Unsatisfied
522,Female,47,South Jeremy,Silver,2661.444656,1,1.165589637,FALSE,58,Unsatisfied
523,Male,72,East Jacquelinemouth,Silver,3440.003735,5,2.992010546,TRUE,23,Satisfied
524,Male,62,West Allisonview,Gold,3405.49212,17,4.962543101,FALSE,113,Unsatisfied
525,Male,46,New Kenneth,Gold,4261.823306,11,3.003311775,TRUE,4,Satisfied
526,Male,54,South Amystad,Silver,568.6885666,10,2.371480869,FALSE,130,Neutral
527,Male,34,West Jennifer,Silver,808.8751453,6,1.329918488,TRUE,56,Neutral
528,Male,38,North Billy,Gold,1645.579656,8,1.909480504,TRUE,36,Satisfied
529,Male,51,West Amy,Gold,2151.558581,19,3.151887383,TRUE,95,Neutral
530,Male,33,Kennethbury,Gold,3722.725057,9,1.13036739,FALSE,240,Unsatisfied
531,Male,49,East Olivia,Bronze,1278.711601,14,2.234802081,FALSE,121,Satisfied
532,Female,58,Ambermouth,Bronze,1524.685547,16,1.500896826,TRUE,266,Satisfied
533,Male,69,Johnsonmouth,Gold,3125.231828,12,3.680459035,TRUE,159,Unsatisfied
534,Male,32,Youngton,Bronze,4367.599158,13,4.713296252,TRUE,252,Satisfied
535,Female,43,West Joshuachester,Silver,2859.621104,3,4.825375573,FALSE,234,Unsatisfied
536,Male,48,Courtneymouth,Silver,401.7278631,6,1.413861085,TRUE,189,Neutral
537,Male,63,Lake Johnmouth,Bronze,1971.857698,9,4.073756054,FALSE,124,Neutral
538,Male,20,Dillonshire,Gold,2671.255136,9,1.090641548,TRUE,354,Satisfied
539,Male,45,Lake Carlbury,Silver,4835.291869,17,3.618644393,TRUE,54,Neutral
540,Female,40,North Alyssa,Bronze,2385.907344,3,3.873147365,TRUE,305,Neutral
541,Male,31,Port Christopherfort,Silver,4401.979575,13,1.913377151,FALSE,352,Neutral
542,Male,19,South Phillipmouth,Gold,196.5410025,5,4.41135342,FALSE,48,Neutral
543,Male,26,Kristenstad,Silver,4930.167259,16,3.070396783,FALSE,63,Neutral
544,Female,28,West Kaylaside,Bronze,3691.614772,4,1.150212836,FALSE,341,Neutral
545,Male,70,Wareberg,Silver,3154.988536,8,3.455736512,FALSE,322,Unsatisfied
546,Male,46,Donnamouth,Gold,1662.417664,8,3.57703351,FALSE,63,Unsatisfied
547,Male,64,Port Christopher,Silver,1592.223416,11,2.158481091,TRUE,179,Unsatisfied
548,Male,68,Danielleburgh,Silver,1510.905201,12,4.660745175,FALSE,343,Satisfied
549,Male,28,Kylieside,Silver,3029.089627,9,2.545281235,FALSE,348,Unsatisfied
550,Female,22,Henryview,Bronze,2161.707235,16,1.419761031,TRUE,7,Neutral
551,Male,68,Freemanberg,Bronze,4554.943327,7,3.958516239,TRUE,103,Satisfied
552,Female,65,Port Taylorfurt,Gold,2869.422899,6,4.749958609,FALSE,361,Unsatisfied
553,Female,31,South Kristinafort,Silver,674.0977805,18,2.131482411,TRUE,160,Unsatisfied
554,Male,56,Williamsfurt,Silver,1054.886067,7,1.576586992,FALSE,204,Unsatisfied
555,Female,45,Williamsview,Bronze,3932.798101,13,4.016168906,TRUE,241,Neutral
556,Female,20,Hughestown,Silver,421.0362571,7,2.868365585,FALSE,132,Unsatisfied
557,Male,49,Garciaview,Silver,3151.737015,8,1.023557366,FALSE,202,Unsatisfied
558,Male,62,Lake Sarahberg,Bronze,2941.274573,2,1.280884345,TRUE,300,Unsatisfied
559,Male,46,Katietown,Silver,4931.363767,11,3.400480611,FALSE,45,Satisfied
560,Male,68,North Joshua,Bronze,3016.570723,9,2.848047865,FALSE,258,Satisfied
561,Male,32,Paynestad,Gold,4708.678309,11,4.114564831,TRUE,275,Neutral
562,Male,63,New Lisaburgh,Silver,2808.92701,14,4.986581497,TRUE,157,Unsatisfied
563,Male,73,Colonton,Bronze,118.0671199,12,2.09959846,TRUE,59,Unsatisfied
564,Male,51,North Kenneth,Silver,3899.719006,15,4.4445075,FALSE,115,Unsatisfied
565,Male,78,Lake Susan,Silver,982.0788546,8,3.072970596,TRUE,354,Neutral
566,Male,43,East Rhonda,Bronze,4625.35581,18,1.20719954,TRUE,188,Satisfied
567,Male,68,Port John,Gold,4097.773046,7,4.112902594,TRUE,342,Neutral
568,Female,26,Markshaven,Gold,3774.841086,16,4.944895006,FALSE,268,Satisfied
569,Female,46,New Corey,Silver,3944.97636,7,4.100102954,FALSE,284,Unsatisfied
570,Female,18,East Jacquelineborough,Silver,2657.341017,10,2.853897129,TRUE,50,Neutral
571,Male,43,Johnsonborough,Silver,3275.164681,19,4.210939583,FALSE,116,Unsatisfied
572,Male,31,Dominguezmouth,Bronze,2524.25747,17,4.96416728,TRUE,77,Unsatisfied
573,Female,45,Hortonmouth,Silver,4470.88667,18,1.61282972,TRUE,85,Satisfied
574,Male,31,Bradfordtown,Silver,3711.349433,5,1.334736919,FALSE,242,Unsatisfied
575,Female,78,Lake Julian,Silver,3804.332991,6,1.12442458,FALSE,117,Unsatisfied
576,Male,29,Heatherton,Silver,2771.046893,12,3.487937488,TRUE,199,Unsatisfied
577,Male,64,Simston,Bronze,2954.862105,10,2.8575969,TRUE,80,Satisfied
578,Female,58,West David,Gold,4597.70036,17,1.073136213,TRUE,113,Neutral
579,Male,26,Warrenland,Gold,534.4812424,17,1.857162976,FALSE,77,Satisfied
580,Male,43,East Andrew,Bronze,721.4841843,3,3.173275435,FALSE,107,Neutral
581,Male,42,Patrickmouth,Gold,3236.37737,13,2.604895127,FALSE,122,Satisfied
